-0.000327643,0.018828971,0.030232172
-0.000327603,0.018828971,0.025707518
-0.000327563,0.007989739,0.023897656
-0.000327523,0.02063551,0.024802587
-0.000327483,0.014312624,0.024802587
-0.000327443,0.027861665,0.020277933
-0.000327403,0.018828971,0.024802587
-0.000327363,0.025151857,0.020277933
-0.000327323,0.022442049,0.029327241
-0.000327283,0.018828971,0.021182863
-0.000327243,0.017022432,0.009418762
-0.000327203,0.015215894,0.015753278
-0.000327163,0.021538779,0.020277933
-0.000327123,0.013409355,0.021182863
-0.000327083,0.013409355,0.016658209
-0.000327043,0.029668204,0.012133555
-0.000327003,0.02063551,0.022087794
-0.000326963,0.02063551,0.014848347
-0.000326923,0.025151857,0.022992725
-0.000326883,0.029668204,0.005799039
-0.000326843,0.031474742,0.009418762
-0.000326803,0.009796277,0.009418762
-0.000326763,0.026055126,0.014848347
-0.000326723,0.021538779,0.0076089
-0.000326683,0.030571473,0.003989177
-0.000326643,0.021538779,0.01756314
-0.000326603,0.023345318,0.021182863
-0.000326563,0.037797628,0.014848347
-0.000326523,0.024248587,0.013943417
-0.000326483,0.030571473,0.014848347
-0.000326443,0.014312624,0.019373002
-0.000326403,0.030571473,0.01756314
-0.000326363,0.015215894,0.011228624
-0.000326323,0.018828971,0.013038486
-0.000326283,0.025151857,0.016658209
-0.000326243,0.033281281,0.02751738
-0.000326203,0.022442049,0.022087794
-0.000326163,0.013409355,0.02842231
-0.000326123,0.023345318,0.020277933
-0.000326083,0.027861665,0.011228624
-0.000326043,0.021538779,0.01756314
-0.000326003,0.022442049,0.016658209
-0.000325963,0.019732241,0.018468071
-0.000325923,0.014312624,0.003989177
-0.000325883,0.022442049,0.023897656
-0.000325843,0.025151857,0.019373002
-0.000325803,0.029668204,0.019373002
-0.000325763,0.017022432,-0.000535477
-0.000325723,0.023345318,0.012133555
-0.000325683,0.023345318,0.010323693
-0.000325643,0.022442049,0.011228624
-0.000325603,0.027861665,0.0076089
-0.000325563,0.028764934,-0.001440408
-0.000325523,0.037797628,0.013038486
-0.000325483,0.03418455,0.010323693
-0.000325443,0.02063551,0.003084246
-0.000325403,0.024248587,0.014848347
-0.000325363,0.028764934,0.014848347
-0.000325323,0.017925702,0.013943417
-0.000325283,0.027861665,0.009418762
-0.000325243,0.025151857,0.015753278
-0.000325203,0.028764934,0.003084246
-0.000325163,0.023345318,0.025707518
-0.000325123,0.017925702,0.015753278
-0.000325083,0.025151857,0.024802587
-0.000325043,0.039604167,0.013038486
-0.000325003,0.026055126,0.012133555
-0.000324963,0.011602816,0.012133555
-0.000324923,0.025151857,-0.001440408
-0.000324883,0.037797628,0.013943417
-0.000324843,0.017022432,0.014848347
-0.000324803,0.025151857,0.019373002
-0.000324763,0.02063551,0.004894108
-0.000324723,0.02063551,0.010323693
-0.000324683,0.022442049,0.022087794
-0.000324643,0.023345318,0.013943417
-0.000324603,0.025151857,0.021182863
-0.000324563,0.026055126,0.022992725
-0.000324523,0.030571473,0.022992725
-0.000324483,0.028764934,0.020277933
-0.000324443,0.019732241,0.020277933
-0.000324403,0.03508782,0.011228624
-0.000324363,0.022442049,0.011228624
-0.000324323,0.021538779,0.0076089
-0.000324283,0.026055126,0.008513831
-0.000324243,0.025151857,0.011228624
-0.000324203,0.021538779,0.009418762
-0.000324163,0.026958395,0.013038486
-0.000324123,0.026958395,0.013943417
-0.000324083,0.02063551,0.025707518
-0.000324043,0.027861665,0.010323693
-0.000324003,0.021538779,0.025707518
-0.000323963,0.024248587,0.01756314
-0.000323923,0.03508782,0.010323693
-0.000323883,0.033281281,0.014848347
-0.000323843,0.016119163,0.014848347
-0.000323803,0.023345318,0.011228624
-0.000323763,0.029668204,0.005799039
-0.000323723,0.018828971,0.012133555
-0.000323683,0.019732241,0.029327241
-0.000323643,0.015215894,0.022992725
-0.000323603,0.021538779,0.022992725
-0.000323563,0.019732241,0.012133555
-0.000323523,0.023345318,0.018468071
-0.000323483,0.025151857,0.014848347
-0.000323443,0.017022432,0.016658209
-0.000323403,0.017925702,0.023897656
-0.000323363,0.02063551,0.016658209
-0.000323323,0.039604167,0.008513831
-0.000323283,0.022442049,0.021182863
-0.000323243,0.028764934,0.013038486
-0.000323203,0.017022432,0.005799039
-0.000323163,0.025151857,0.015753278
-0.000323123,0.023345318,0.026612449
-0.000323083,0.030571473,0.0076089
-0.000323043,0.026958395,0.012133555
-0.000323003,0.014312624,0.024802587
