9.10733e-06;0.111423
9.20733e-06;0.11111
9.30733e-06;0.110798
9.40733e-06;0.110487
9.50733e-06;0.110177
9.60733e-06;0.109868
9.70733e-06;0.10956
9.80733e-06;0.109253
9.90733e-06;0.108946
1.00073e-05;0.108641
1.01073e-05;0.108337
1.02073e-05;0.108033
1.03073e-05;0.107731
1.04073e-05;0.107429
1.05073e-05;0.107128
1.06073e-05;0.106828
1.07073e-05;0.106529
1.08073e-05;0.106232
1.09073e-05;0.105934
1.10073e-05;0.105638
1.11073e-05;0.105343
1.12073e-05;0.105049
1.13073e-05;0.104755
1.14073e-05;0.104463
1.15073e-05;0.104171
1.16073e-05;0.10388
1.17073e-05;0.10359
1.18073e-05;0.103301
1.19073e-05;0.103013
1.20073e-05;0.102726
1.21073e-05;0.10244
1.22073e-05;0.102154
1.23073e-05;0.10187
1.24073e-05;0.101586
1.25073e-05;0.101303
1.26073e-05;0.101021
1.27073e-05;0.10074
1.28073e-05;0.100459
1.29073e-05;0.10018
1.30073e-05;0.0999014
1.31073e-05;0.0996236
1.32073e-05;0.0993467
1.33073e-05;0.0990707
1.34073e-05;0.0987955
1.35073e-05;0.0985211
1.36073e-05;0.0982476
1.37073e-05;0.0979749
1.38073e-05;0.097703
1.39073e-05;0.097432
1.40073e-05;0.0971618
1.41073e-05;0.0968924
1.42073e-05;0.0966239
1.43073e-05;0.0963562
1.44073e-05;0.0960892
1.45073e-05;0.0958231
1.46073e-05;0.0955578
1.47073e-05;0.0952934
1.48073e-05;0.0950297
1.49073e-05;0.0947668
1.50073e-05;0.0945048
1.51073e-05;0.0942435
1.52073e-05;0.093983
1.53073e-05;0.0937234
1.54073e-05;0.0934645
1.55073e-05;0.0932064
1.56073e-05;0.0929491
1.57073e-05;0.0926926
1.58073e-05;0.0924368
1.59073e-05;0.0921819
1.60073e-05;0.0919277
1.61073e-05;0.0916743
1.62073e-05;0.0914217
1.63073e-05;0.0911698
1.64073e-05;0.0909188
1.65073e-05;0.0906684
1.66073e-05;0.0904189
1.67073e-05;0.0901701
1.68073e-05;0.0899221
1.69073e-05;0.0896748
1.70073e-05;0.0894283
1.71073e-05;0.0891825
1.72073e-05;0.0889375
1.73073e-05;0.0886932
1.74073e-05;0.0884497
1.75073e-05;0.0882069
1.76073e-05;0.0879649
1.77073e-05;0.0877236
1.78073e-05;0.087483
1.79073e-05;0.0872432
1.80073e-05;0.0870041
1.81073e-05;0.0867657
1.82073e-05;0.0865281
1.83073e-05;0.0862912
1.84073e-05;0.086055
1.85073e-05;0.0858195
1.86073e-05;0.0855848
1.87073e-05;0.0853507
1.88073e-05;0.0851174
1.89073e-05;0.0848848
1.90073e-05;0.0846529
1.91073e-05;0.0844217
1.92073e-05;0.0841913
1.93073e-05;0.0839615
1.94073e-05;0.0837324
1.95073e-05;0.083504
1.96073e-05;0.0832763
1.97073e-05;0.0830494
1.98073e-05;0.0828231
1.99073e-05;0.0825975
2.00073e-05;0.0823725
2.01073e-05;0.0821483
2.02073e-05;0.0819248
2.03073e-05;0.0817019
2.04073e-05;0.0814797
2.05073e-05;0.0812582
2.06073e-05;0.0810374
2.07073e-05;0.0808173
